id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,acidente_fatal,total_vitimas
741346,2025-12-24,quarta-feira,16:10:00,PR,277,"673,3",MEDIANEIRA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,6,0,1,0,5,0,1,2,"-25,28662485","-54,09336297",SPRF-PR,DEL05-PR,UOP01-DEL05-PR,0,1
741347,2025-12-24,quarta-feira,16:30:00,RS,290,73,GRAVATAI,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Não,5,0,1,0,4,0,1,2,"-29,95305913","-50,99369323",SPRF-RS,DEL03-RS,UOP01-DEL03-RS,0,1
741349,2025-12-24,quarta-feira,14:50:00,MG,381,"279,5",JAGUARACU,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias,Não,6,0,5,0,1,0,5,2,"-19,60687088","-42,76094914",SPRF-MG,DEL03-MG,UOP02-DEL03-MG,0,5
741350,2025-11-03,segunda-feira,10:55:00,BA,101,784,ITAMARAJU,Acessar a via sem observar a presença dos outros veículos,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,0,1,0,1,2,"-16,8306741","-39,4795574",SPRF-BA,DEL09-BA,UOP01-DEL09-BA,0,1
741351,2025-12-24,quarta-feira,16:30:00,MG,381,491,BETIM,Demais falhas mecânicas ou elétricas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,5,0,4,0,1,0,4,2,"-19,958474","-44,151014",SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0,4
741352,2025-12-24,quarta-feira,10:30:00,SP,116,153,SAO JOSE DOS CAMPOS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-23,23109278","-45,91173582",SPRF-SP,DEL02-SP,UOP01-DEL02-SP,0,1
741353,2025-12-24,quarta-feira,10:35:00,SC,282,"484,2",FAXINAL DOS GUEDES,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,4,0,2,0,2,0,2,1,"-26,8626976","-52,22465515",SPRF-SC,DEL07-SC,UOP01-DEL07-SC,0,2
741355,2025-12-24,quarta-feira,09:20:00,MA,230,165,PASTOS BONS,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4,0,0,2,2,0,2,1,"-6,69650863","-44,23930169",SPRF-MA,DEL05-MA,UOP01-DEL05-MA,0,2
741356,2025-12-24,quarta-feira,17:00:00,SP,381,83,SAO PAULO,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Não,1,0,1,0,0,0,1,1,"-23,45299577","-46,56985402",SPRF-SP,DEL03-SP,UOP01-DEL03-SP,0,1
741357,2025-12-24,quarta-feira,11:55:00,SC,282,512,XANXERE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta;Declive,Não,3,0,2,0,1,0,2,2,"-26,91325398","-52,47576563",SPRF-SC,DEL07-SC,UOP01-DEL07-SC,0,2
741358,2025-12-24,quarta-feira,16:45:00,RJ,116,180,NOVA IGUACU,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta;Aclive,Sim,3,0,1,1,1,0,2,1,"-22,7633477","-43,4193531",SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,0,2
741359,2025-12-24,quarta-feira,17:00:00,SP,116,"91,8",PINDAMONHANGABA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-22,95121695","-45,40315845",SPRF-SP,DEL08-SP,UOP01-DEL08-SP,0,1
741360,2025-12-24,quarta-feira,16:40:00,SP,101,"47,9",UBATUBA,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,5,0,4,0,0,1,4,3,"-23,43352542","-45,08646218",SPRF-SP,DEL06-SP,UOP01-DEL06-SP,0,4
741361,2025-12-24,quarta-feira,16:00:00,RJ,116,282,BARRA MANSA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,Sim,2,0,2,0,0,0,2,1,"-22,52942488","-44,19576645",SPRF-RJ,DEL07-RJ,UOP02-DEL07-RJ,0,2
741362,2025-12-24,quarta-feira,16:30:00,PR,153,"38,3",SANTO ANTONIO DA PLATINA,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Aclive,Não,1,0,0,0,0,1,0,1,"-23,26645126","-50,06397557",SPRF-PR,DEL07-PR,UOP04-DEL07-PR,0,0
741363,2025-12-24,quarta-feira,17:05:00,SC,101,191,BIGUACU,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,2,0,0,1,1,0,1,1,"-27,47768","-48,64173",SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0,1
741364,2025-12-24,quarta-feira,16:30:00,MG,381,"336,6",BELA VISTA DE MINAS,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Aclive;Reta,Não,4,0,2,0,1,1,2,2,"-19,826157","-43,085051",SPRF-MG,DEL03-MG,UOP01-DEL03-MG,0,2
741366,2025-12-24,quarta-feira,16:00:00,GO,414,440,ANAPOLIS,Demais falhas na via,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Declive,Sim,1,0,1,0,0,0,1,1,"-16,27320884","-48,94058344",SPRF-GO,DEL02-GO,UOP01-DEL02-GO,0,1
741367,2025-12-24,quarta-feira,15:50:00,SC,101,193,BIGUACU,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,"-27,492765","-48,656913",SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0,1
741368,2025-12-24,quarta-feira,16:30:00,MG,40,"786,7",JUIZ DE FORA,Mal súbito do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-21,725361","-43,438686",SPRF-MG,DEL05-MG,UOP01-DEL05-MG,0,1
741369,2025-12-24,quarta-feira,17:00:00,RS,116,"628,9",ARROIO GRANDE,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-32,36865305","-53,18721771",SPRF-RS,DEL07-RS,UOP03-DEL07-RS,0,0
741370,2025-12-24,quarta-feira,16:30:00,PE,232,83,GRAVATA,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Retorno Regulamentado;Declive,Sim,1,0,0,1,0,0,1,1,"-8,20285131","-35,59694616",SPRF-PE,DEL02-PE,UOP02-DEL02PE,0,1
741371,2025-12-24,quarta-feira,17:00:00,SP,381,46,ATIBAIA,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-23,180574","-46,580604",SPRF-SP,DEL03-SP,UOP01-DEL03-SP,0,0
741372,2025-12-24,quarta-feira,10:30:00,RJ,101,321,NITEROI,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,2,0,1,0,1,0,1,2,"-22,87620392","-43,11023422",SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,0,1
741373,2025-12-24,quarta-feira,09:49:00,BA,116,201,EUCLIDES DA CUNHA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-10,42319","-39,037477",SPRF-BA,DEL07-BA,UOP03-DEL07-BA,0,1
741374,2025-12-24,quarta-feira,17:45:00,PE,101,80,JABOATAO DOS GUARARAPES,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-8,15455","-34,94175",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,1
741375,2025-12-24,quarta-feira,18:15:00,RJ,116,69,TERESOPOLIS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Curva,Sim,1,0,1,0,0,0,1,1,"-22,305322","-42,936448",SPRF-RJ,DEL04-RJ,UOP01-DEL04-RJ,0,1
741376,2025-12-24,quarta-feira,05:15:00,BA,101,634,MASCOTE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,1,"-15,755502","-39,482483",SPRF-BA,DEL05-BA,UOP02-DEL05-BA,0,0
741377,2025-12-24,quarta-feira,17:30:00,PE,101,48,ABREU E LIMA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,89759","-34,90265",SPRF-PE,DEL01-PE,UOP02-DEL01-PE,0,1
741379,2025-12-24,quarta-feira,08:40:00,BA,407,135,SENHOR DO BONFIM,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-10,53103759","-40,1385355",SPRF-BA,DEL04-BA,UOP01-DEL04-BA,0,1
741381,2025-12-24,quarta-feira,18:40:00,SP,381,3,VARGEM,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-22,87972144","-46,40124726",SPRF-SP,DEL03-SP,UOP02-DEL03-SP,0,1
741382,2025-12-24,quarta-feira,16:45:00,RS,472,"184,4",SANTO CRISTO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-27,83747187","-54,60329231",SPRF-RS,DEL10-RS,UOP01-DEL10-RS,0,1
741384,2025-12-24,quarta-feira,16:00:00,GO,153,499,GOIANIA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Viaduto,Sim,1,0,0,0,1,0,0,1,"-16,694491","-49,231887",SPRF-GO,DEL01-GO,UOP01-DEL01-GO,0,0
741385,2025-12-24,quarta-feira,11:00:00,AC,317,249,EPITACIOLANDIA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,5,0,5,0,0,0,5,1,"-10,825685","-68,467502",SPRF-AC,DEL01-AC,UOP02-DEL01-AC,0,5
741386,2025-12-24,quarta-feira,16:00:00,PR,277,341,GUARAPUAVA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,1,0,0,0,0,0,1,"-25,34182","-51,41235",SPRF-PR,DEL08-PR,UOP01-DEL08-PR,1,1
741388,2025-12-24,quarta-feira,14:30:00,RJ,116,142,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-22,64911509","-43,23089828",SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ,0,1
741389,2025-12-24,quarta-feira,17:41:00,SC,101,191,BIGUACU,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,5,0,0,4,1,0,4,4,"-27,47768","-48,64173",SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0,4
741390,2025-12-24,quarta-feira,18:45:00,PR,277,4,CURITIBA,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Reta;Declive,Sim,1,0,0,0,0,1,0,1,"-25,43065023","-49,32235577",SPRF-PR,DEL01-PR,UOP05-DEL01-PR,0,0
741391,2025-12-24,quarta-feira,19:05:00,PB,230,"22,3",JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,0,2,2,0,2,2,"-7,15401","-34,855532",SPRF-PB,DEL01-PB,UOP01-DEL01-PB,0,2
741392,2025-12-24,quarta-feira,19:35:00,RS,116,243,SAO LEOPOLDO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Reta,Sim,3,0,2,0,1,0,2,2,"-29,73468701","-51,15021283",SPRF-RS,DEL01-RS,UOP02-DEL01-RS,0,2
741393,2025-12-24,quarta-feira,18:20:00,PE,423,83,JUCATI,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Aclive,Não,1,0,1,0,0,0,1,1,"-8,79657145","-36,43731594",SPRF-PE,DEL03-PE,UOP01-DEL03-PE,0,1
741394,2025-12-24,quarta-feira,09:55:00,RJ,101,226,SILVA JARDIM,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,2,0,1,0,1,0,1,1,"-22,60561549","-42,38965638",SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,0,1
741395,2025-12-24,quarta-feira,19:45:00,MG,381,"489,1",BETIM,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Sol,Múltipla,Reta,Sim,3,1,0,0,2,0,0,3,"-19,95640206","-44,13511483",SPRF-MG,DEL01-MG,UOP03-DEL01-MG,1,1
741396,2025-12-24,quarta-feira,19:15:00,RN,406,170,SAO GONCALO DO AMARANTE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-5,758978","-35,297937",SPRF-RN,DEL02-RN,UOP01-DEL02-RN,0,2
741398,2025-12-24,quarta-feira,19:30:00,PE,104,"73,4",CARUARU,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Declive;Reta,Sim,2,0,1,0,1,0,1,2,"-8,34725","-35,98469",SPRF-PE,DEL02-PE,UOP01-DEL02-PE,0,1
741399,2025-12-24,quarta-feira,19:15:00,RJ,101,"116,6",CAMPOS DOS GOYTACAZES,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-22,006307","-41,665303",SPRF-RJ,DEL08-RJ,UOP02-DEL08-RJ,0,1
741400,2025-12-24,quarta-feira,20:08:00,RN,304,"46,4",MOSSORO,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-5,2264061","-37,3353806",SPRF-RN,DEL04-RN,UOP01-DEL04-RN,0,0
741401,2025-12-24,quarta-feira,19:56:00,PR,376,299,MAUA DA SERRA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,0,1,0,2,"-23,932175","-51,167747",SPRF-PR,DEL07-PR,UOP02-DEL07-PR,1,1
741402,2025-12-24,quarta-feira,19:30:00,MG,381,"503,2",BETIM,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,3,0,1,0,2,0,1,2,"-20,026155","-44,231979",SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0,1
741403,2025-12-19,sexta-feira,20:45:00,PB,361,"10,7",PATOS,Objeto estático sobre o leito carroçável,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Declive;Reta,Não,3,0,1,1,0,1,2,1,"-7,041407","-37,352016",SPRF-PB,DEL03-PB,UOP01-DEL03-PB,0,2
741404,2025-12-24,quarta-feira,20:00:00,SP,153,174,GUAICARA,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Rotatória,Não,2,0,0,0,2,0,0,2,"-21,6335128","-49,78775851",SPRF-SP,DEL07-SP,UOP01-DEL07-SP,0,0
741405,2025-12-24,quarta-feira,19:40:00,CE,116,42,HORIZONTE,Ultrapassagem Indevida,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-4,10857572","-38,49488005",SPRF-CE,DEL01-CE,UOP02-DEL01-CE,0,2
741406,2025-12-24,quarta-feira,20:00:00,MG,365,746,ITUIUTABA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,1,0,1,2,0,1,2,"-18,929853","-49,42558",SPRF-MG,DEL15-MG,UOP03-DEL15-MG,1,2
741407,2025-12-24,quarta-feira,20:10:00,RN,304,"47,1",MOSSORO,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,"-5,225858","-37,330032",SPRF-RN,DEL04-RN,UOP01-DEL04-RN,0,1
741409,2025-12-24,quarta-feira,19:50:00,RO,364,435,CACAULANDIA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,2,0,0,0,2,0,0,2,"-10,24668153","-62,72781372",SPRF-RO,DEL03-RO,UOP02-DEL03-RO,0,0
741410,2025-12-24,quarta-feira,21:00:00,PE,232,"7,2",RECIFE,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Não,1,0,0,1,0,0,1,1,"-8,07134016","-34,95443016",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,1
741411,2025-12-24,quarta-feira,21:10:00,GO,153,439,ANAPOLIS,Condutor deixou de manter distância do veículo da frente,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Aclive,Sim,5,0,1,0,4,0,1,1,"-16,32335195","-48,92219424",SPRF-GO,DEL02-GO,UOP01-DEL02-GO,0,1
741412,2025-12-24,quarta-feira,19:40:00,PA,163,"996,4",SANTAREM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Declive;Reta,Não,3,0,1,0,2,0,1,2,"-2,500255","-54,7302487",SPRF-PA,DEL05-PA,UOP01-DEL05-PA,0,1
741413,2025-12-24,quarta-feira,19:40:00,RS,468,"100,1",TRES PASSOS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Interseção de Vias,Sim,7,0,5,2,0,0,7,2,"-27,47384531","-53,91917579",SPRF-RS,DEL08-RS,UOP02-DEL08-RS,0,7
741414,2025-12-24,quarta-feira,20:40:00,SP,116,392,MIRACATU,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,1,0,0,2,"-24,27696888","-47,41637587",SPRF-SP,DEL04-SP,UOP02-DEL04-SP,1,1
741416,2025-12-24,quarta-feira,21:30:00,RS,290,107,ELDORADO DO SUL,Pedestre cruzava a pista fora da faixa,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-30,00533634","-51,3119838",SPRF-RS,DEL02-RS,UOP01-DEL02-RS,0,1
741417,2025-12-24,quarta-feira,21:50:00,SP,116,284,EMBU DAS ARTES,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,0,0,4,0,0,3,"-23,67734353","-46,85768127",SPRF-SP,DEL04-SP,UOP01-DEL04-SP,0,0
741419,2025-12-24,quarta-feira,20:30:00,PR,116,128,FAZENDA RIO GRANDE,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-25,6587848","-49,31243269",SPRF-PR,DEL01-PR,UOP03-DEL01-PR,0,1
741420,2025-12-24,quarta-feira,22:30:00,MG,381,"442,5",SABARA,Afundamento ou ondulação no pavimento,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,"-19,82764","-43,83802",SPRF-MG,DEL01-MG,UOP01-DEL01-MG,0,1
741422,2025-12-24,quarta-feira,22:00:00,PR,376,"620,2",SAO JOSE DOS PINHAIS,Chuva,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Múltipla,Reta,Sim,2,0,1,0,1,0,1,1,"-25,618165","-49,168932",SPRF-PR,DEL01-PR,UOP04-DEL01-PR,0,1
741424,2025-12-24,quarta-feira,22:25:00,PR,376,426,TIBAGI,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-24,7605","-50,53151",SPRF-PR,DEL03-PR,UOP02-DEL03-PR,0,1
741425,2025-12-24,quarta-feira,13:50:00,RJ,101,333,RIO DE JANEIRO,Reação tardia ou ineficiente do condutor,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Ponte,Não,2,0,0,1,1,0,1,2,"-22,88412697","-43,21620796",SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,0,1
741426,2025-12-24,quarta-feira,18:00:00,AC,364,120,CAPIXABA,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,3,0,0,0,3,0,0,2,"-10,39000832","-67,71633625",SPRF-AC,DEL01-AC,UOP01-DEL01-AC,0,0
741427,2025-12-24,quarta-feira,21:50:00,PB,230,15,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,6,0,0,0,5,1,0,3,"-7,10081637","-34,84759569",SPRF-PB,DEL01-PB,UOP01-DEL01-PB,0,0
741428,2025-12-24,quarta-feira,21:35:00,PR,163,"169,6",LINDOESTE,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva;Declive,Não,1,0,1,0,0,0,1,1,"-25,242063","-53,585964",SPRF-PR,DEL05-PR,UOP05-DEL05-PR,0,1
741429,2025-12-24,quarta-feira,13:25:00,MT,70,6,BARRA DO GARCAS,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-15,87751","-52,29868",SPRF-MT,DEL07-MT,UOP01-DEL07-MT,0,1
741430,2025-12-24,quarta-feira,23:15:00,PE,232,239,ARCOVERDE,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,0,4,0,0,2,"-8,416235","-36,955035",SPRF-PE,DEL04-PE,UOP02-DEL04-PE,0,0
741432,2025-12-24,quarta-feira,23:05:00,PE,101,"49,3",ABREU E LIMA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,907","-34,902",SPRF-PE,DEL01-PE,UOP02-DEL01-PE,0,1
741433,2025-12-24,quarta-feira,23:00:00,SP,116,"174,6",JACAREI,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Declive;Reta,Sim,2,1,0,0,1,0,0,2,"-23,31966483","-46,0897314",SPRF-SP,DEL02-SP,UOP01-DEL02-SP,1,1
741434,2025-12-24,quarta-feira,21:40:00,RJ,40,4,COMENDADOR LEVY GASPARIAN,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-22,02800215","-43,2301926",SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ,0,1
741435,2025-12-24,quarta-feira,20:00:00,RO,435,126,CEREJEIRAS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-13,18909656","-60,83669409",SPRF-RO,DEL04-RO,UOP02-DEL04-RO,0,1
741436,2025-12-24,quarta-feira,23:20:00,MG,381,"239,8",SANTANA DO PARAISO,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-19,427298","-42,501288",SPRF-MG,DEL06-MG,UOP01-DEL06-MG,0,1
741437,2025-12-25,quinta-feira,01:00:00,MG,40,462,SETE LAGOAS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva;Declive,Sim,1,0,0,1,0,0,1,1,"-19,411359","-44,335924",SPRF-MG,DEL02-MG,UOP01-DEL02-MG,0,1
741439,2025-12-24,quarta-feira,23:21:00,MT,163,891,CLAUDIA,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,0,0,0,2,0,0,1,"-11,3866","-55,3432",SPRF-MT,DEL06-MT,UOP02-DEL06-MT,0,0
